household_id,login_frequency_monthly,mobile_app_sessions,customer_service_calls_30d
HH_01160,16,6,0
HH_01161,9,7,1
HH_01162,9,8,2
HH_01163,9,3,1
HH_01164,9,5,0
HH_01165,14,4,1
HH_01166,19,4,1
HH_01167,12,6,1
HH_01168,9,4,0
HH_01169,12,6,0
HH_01170,11,6,2
HH_01171,12,5,2
HH_01172,8,3,0
HH_01173,12,3,0
HH_01174,9,6,1
HH_01175,9,5,3
HH_01176,15,6,2
HH_01177,11,5,2
HH_01178,19,4,1
HH_01179,7,6,0
HH_01180,13,9,1
HH_01181,9,8,2
HH_01182,14,3,1
HH_01183,13,2,0
HH_01184,13,7,0
HH_01185,12,2,1
HH_01186,12,2,3
HH_01187,8,11,1
HH_01188,10,5,0
HH_01189,14,8,1
HH_01190,15,5,1
HH_01191,8,8,1
HH_01192,10,2,0
HH_01193,11,4,1
HH_01194,9,4,0
HH_01195,12,4,0
HH_01196,10,6,3
HH_01197,12,2,2
HH_01198,18,2,0
HH_01199,18,5,1
HH_01200,21,6,1
HH_01201,9,8,0
HH_01202,13,6,3
HH_01203,14,3,0
HH_01204,13,5,1
HH_01205,15,5,2
HH_01206,6,10,1
HH_01207,10,3,1
HH_01208,7,3,1
HH_01209,15,8,2
HH_01210,15,5,2
HH_01211,12,8,0
HH_01212,10,6,0
HH_01213,12,6,2
HH_01214,12,6,0
HH_01215,9,7,1
HH_01216,10,5,2
HH_01217,11,7,1
HH_01218,18,9,0
HH_01219,17,9,1
HH_01220,16,4,1
HH_01221,12,4,3
HH_01222,16,6,1
HH_01223,17,7,0
HH_01224,7,2,0
HH_01225,18,6,2
HH_01226,16,5,2
HH_01227,16,6,0
HH_01228,12,5,1
HH_01229,18,6,1
HH_01230,12,4,0
HH_01231,14,3,1
HH_01232,10,5,1
HH_01233,9,2,3
HH_01234,17,4,2
HH_01235,17,3,0
HH_01236,9,7,0
HH_01237,16,5,1
HH_01238,10,8,0
HH_01239,7,3,0
HH_01240,14,10,0
HH_01241,13,4,0
HH_01242,10,3,2
HH_01243,13,2,1
HH_01244,15,4,1
HH_01245,15,4,2
HH_01246,11,5,2
HH_01247,8,7,0
HH_01248,20,7,1
HH_01249,17,3,1
HH_01250,14,10,2
HH_01251,18,5,2
HH_01252,15,3,3
HH_01253,17,5,0
HH_01254,11,6,1
HH_01255,17,5,1
HH_01256,14,3,1
HH_01257,12,8,1
HH_01258,17,7,2
HH_01259,8,5,0
HH_01260,13,13,2
HH_01261,12,7,1
HH_01262,8,6,2
HH_01263,13,4,1
HH_01264,12,3,2
HH_01265,17,4,1
HH_01266,12,3,0
HH_01267,7,7,3
HH_01268,19,5,3
HH_01269,7,7,3
HH_01270,17,2,0
HH_01271,10,3,0
HH_01272,10,4,1
HH_01273,12,1,1
HH_01274,14,3,0
HH_01275,7,5,1
HH_01276,8,5,1
HH_01277,12,2,1
HH_01278,7,2,0
HH_01279,10,4,1
HH_01280,12,2,1
HH_01281,6,5,0
HH_01282,18,3,1
HH_01283,10,5,1
HH_01284,8,2,2
HH_01285,8,1,1
HH_01286,18,7,2
HH_01287,12,5,2
HH_01288,10,3,3
HH_01289,6,5,1
HH_01290,6,2,2
HH_01291,17,1,0
HH_01292,9,6,0
HH_01293,9,3,0
HH_01294,11,7,1
HH_01295,13,3,0
HH_01296,12,4,7
HH_01297,13,9,0
HH_01298,3,9,2
HH_01299,14,1,1
HH_01300,9,4,1
HH_01301,10,7,3
HH_01302,5,5,0
HH_01303,10,6,1
HH_01304,15,8,2
HH_01305,8,5,0
HH_01306,13,5,1
HH_01307,10,5,1
HH_01308,10,10,0
HH_01309,15,2,1
HH_01310,10,5,1
HH_01311,10,4,1
HH_01312,9,6,0
HH_01313,12,6,0
HH_01314,13,10,2
HH_01315,9,9,2
HH_01316,7,5,0
HH_01317,14,8,1
HH_01318,7,5,1
HH_01319,10,7,0
HH_01320,15,5,2
HH_01321,15,6,1
HH_01322,12,6,0
HH_01323,9,4,0
HH_01324,11,2,1
HH_01325,10,5,1
HH_01326,15,8,1
HH_01327,10,8,1
HH_01328,15,7,1
HH_01329,8,3,0
HH_01330,12,7,0
HH_01331,14,4,1
HH_01332,9,2,1
HH_01333,5,4,0
HH_01334,15,1,2
HH_01335,14,10,0
HH_01336,7,4,1
HH_01337,10,8,1
HH_01338,12,3,0
HH_01339,10,12,1
HH_01340,10,10,0
HH_01341,12,4,2
HH_01342,12,2,1
HH_01343,20,1,1
HH_01344,18,1,0
HH_01345,10,2,0
HH_01346,19,4,0
HH_01347,15,6,3
HH_01348,12,3,0
HH_01349,9,4,1
HH_01350,10,5,1
HH_01351,14,6,0
HH_01352,13,5,1
HH_01353,6,5,1
HH_01354,8,6,1
HH_01355,11,6,1
HH_01356,6,4,1
HH_01357,16,4,1
HH_01358,8,3,1
HH_01359,10,3,1
HH_01360,11,4,1
HH_01361,15,4,2
HH_01362,11,3,0
HH_01363,9,4,1
HH_01364,14,5,3
HH_01365,10,4,0
HH_01366,8,5,0
HH_01367,15,0,3
HH_01368,12,8,4
HH_01369,9,5,1
HH_01370,16,4,1
HH_01371,16,4,0
HH_01372,8,4,0
HH_01373,8,5,1
HH_01374,17,3,2
HH_01375,8,8,1
HH_01376,16,5,1
HH_01377,15,4,2
HH_01378,17,5,2
HH_01379,19,5,0
HH_01380,7,6,1
HH_01381,14,3,1
HH_01382,15,4,1
HH_01383,19,5,1
HH_01384,14,5,1
HH_01385,15,5,1
HH_01386,12,6,1
HH_01387,13,4,1
HH_01388,14,2,1
HH_01389,17,6,1
HH_01390,13,6,1
HH_01391,7,5,0
HH_01392,13,2,1
HH_01393,10,0,1
HH_01394,7,2,1
HH_01395,8,6,0
HH_01396,12,2,0
HH_01397,17,6,1
HH_01398,12,6,1
HH_01399,17,5,1
HH_01400,15,8,2
HH_01401,10,3,3
HH_01402,12,7,0
HH_01403,17,4,0
HH_01404,14,7,1
HH_01405,10,5,1
HH_01406,11,4,2
HH_01407,15,7,1
HH_01408,15,8,2
HH_01409,10,3,0
HH_01410,13,6,0
HH_01411,15,5,0
HH_01412,10,6,0
HH_01413,11,5,1
HH_01414,10,6,2
HH_01415,13,6,0
HH_01416,13,4,2
HH_01417,10,7,1
HH_01418,12,5,1
HH_01419,7,9,0
HH_01420,8,4,1
HH_01421,6,5,0
HH_01422,13,5,1
HH_01423,13,10,2
HH_01424,15,7,1
HH_01425,12,4,1
HH_01426,11,2,1
HH_01427,11,4,0
HH_01428,12,4,1
HH_01429,9,6,1
HH_01430,9,9,2
HH_01431,16,3,0
HH_01432,5,1,1
HH_01433,13,8,1
HH_01434,8,4,3
HH_01435,13,5,2
HH_01436,10,10,0
HH_01437,11,6,0
HH_01438,16,2,1
HH_01439,12,3,3
HH_01440,17,6,0
HH_01441,14,3,0
HH_01442,10,3,0
HH_01443,15,4,0
HH_01444,11,4,0
HH_01445,13,5,0
HH_01446,9,5,0
HH_01447,15,4,0
HH_01448,9,2,0
HH_01449,14,4,0
HH_01450,14,4,2
HH_01451,16,5,2
HH_01452,9,2,4
HH_01453,15,4,1
HH_01454,15,4,0
HH_01455,9,2,0
HH_01456,14,4,0
HH_01457,7,7,3
HH_01458,10,3,1
HH_01459,10,6,2
HH_01460,7,4,2
HH_01461,11,11,0
HH_01462,10,10,1
HH_01463,9,5,0
HH_01464,11,2,2
HH_01465,8,7,2
HH_01466,16,7,2
HH_01467,15,4,2
HH_01468,10,7,3
HH_01469,20,5,1
HH_01470,10,1,1
HH_01471,7,5,1
HH_01472,13,4,1
HH_01473,12,4,1
HH_01474,17,9,0
HH_01475,13,3,0
HH_01476,5,3,0
HH_01477,13,4,1
HH_01478,10,9,2
HH_01479,10,8,2
HH_01480,16,3,2
HH_01481,10,4,4
HH_01482,15,10,0
HH_01483,10,3,0
HH_01484,15,4,0
HH_01485,12,8,0
HH_01486,18,6,3
HH_01487,10,5,1
HH_01488,12,5,3
HH_01489,18,3,3
HH_01490,17,2,1
HH_01491,6,6,2
HH_01492,10,3,0
HH_01493,6,4,2
HH_01494,11,4,2
HH_01495,14,3,2
HH_01496,15,6,1
HH_01497,11,4,0
HH_01498,18,3,0
HH_01499,11,3,0
HH_01500,15,4,0
HH_01501,11,5,2
HH_01502,6,5,2
HH_01503,11,5,0
HH_01504,11,4,0
HH_01505,13,6,1
HH_01506,18,2,1
HH_01507,12,7,1
HH_01508,10,4,0
HH_01509,17,5,0
HH_01510,12,6,0
HH_01511,20,5,0
HH_01512,10,6,1
HH_01513,8,5,1
HH_01514,13,3,0
HH_01515,10,5,1
HH_01516,17,7,1
HH_01517,13,5,2
HH_01518,9,10,4
HH_01519,14,3,0
HH_01520,11,4,1
HH_01521,7,6,0
HH_01522,14,5,1
HH_01523,11,4,1
HH_01524,15,5,2
HH_01525,10,7,1
HH_01526,14,3,0
HH_01527,12,7,0
HH_01528,11,8,0
HH_01529,10,5,2
HH_01530,15,7,3
HH_01531,14,5,0
HH_01532,15,6,1
HH_01533,13,5,0
HH_01534,12,10,2
HH_01535,7,2,1
HH_01536,12,6,1
HH_01537,10,7,1
HH_01538,14,2,2
HH_01539,16,5,0
HH_01540,13,7,1
HH_01541,6,6,0
HH_01542,15,4,0
HH_01543,10,7,0
HH_01544,8,5,0
HH_01545,15,7,1
HH_01546,9,4,1
HH_01547,18,3,1
HH_01548,12,3,1
HH_01549,9,5,2
HH_01550,6,2,1
HH_01551,12,8,2
HH_01552,10,4,1
HH_01553,18,3,3
HH_01554,16,7,0
HH_01555,14,8,2
HH_01556,19,6,2
HH_01557,8,0,0
HH_01558,14,4,1
HH_01559,15,5,2
HH_01560,15,4,1
HH_01561,10,4,0
HH_01562,15,11,0
HH_01563,21,4,2
HH_01564,12,5,2
HH_01565,9,4,1
HH_01566,8,7,0
HH_01567,12,6,1
HH_01568,9,3,0
HH_01569,14,4,2
HH_01570,10,5,0
HH_01571,15,4,2
HH_01572,14,6,1
HH_01573,12,6,0
HH_01574,12,6,0
HH_01575,11,3,0
HH_01576,9,5,1
HH_01577,13,7,2
HH_01578,16,5,1
HH_01579,13,9,1
HH_01580,7,7,3
HH_01581,16,10,1
HH_01582,14,4,1
HH_01583,9,4,1
HH_01584,7,2,4
HH_01585,16,4,1
HH_01586,14,5,1
HH_01587,17,6,0
HH_01588,15,3,0
HH_01589,15,6,0
HH_01590,9,5,0
HH_01591,18,4,0
HH_01592,11,5,1
HH_01593,13,4,1
HH_01594,15,6,0
HH_01595,13,5,0
HH_01596,19,7,1
HH_01597,8,6,1
HH_01598,9,5,1
HH_01599,11,6,0
HH_01600,10,4,1
HH_01601,5,6,1
HH_01602,10,4,3
HH_01603,18,3,3
HH_01604,12,5,0
HH_01605,24,6,2
HH_01606,6,7,1
HH_01607,12,5,1
HH_01608,9,12,1
HH_01609,16,4,2
HH_01610,7,4,1
HH_01611,7,2,3
HH_01612,7,3,0
HH_01613,14,2,2
HH_01614,7,2,2
HH_01615,13,5,3
HH_01616,11,2,1
HH_01617,10,7,2
HH_01618,14,11,0
HH_01619,14,5,2
HH_01620,10,6,3
HH_01621,13,5,1
HH_01622,9,8,0
HH_01623,9,5,1
HH_01624,18,3,1
HH_01625,15,3,1
HH_01626,13,5,1
HH_01627,7,3,4
HH_01628,14,9,0
HH_01629,12,6,1
HH_01630,13,3,0
HH_01631,13,9,1
HH_01632,12,4,1
HH_01633,14,4,2
HH_01634,13,4,1
HH_01635,16,9,3
HH_01636,15,6,1
HH_01637,13,5,1
HH_01638,17,4,0
HH_01639,12,5,1
HH_01640,8,6,0
HH_01641,9,6,3
HH_01642,8,1,1
HH_01643,12,4,2
HH_01644,11,6,1
HH_01645,10,6,1
HH_01646,14,5,3
HH_01647,8,2,2
HH_01648,9,1,0
HH_01649,15,7,0
HH_01650,10,6,2
HH_01651,6,4,2
HH_01652,12,4,2
HH_01653,12,7,0
HH_01654,10,6,2
HH_01655,11,6,0
HH_01656,12,4,1
HH_01657,15,4,3
HH_01658,16,3,0
HH_01659,8,3,1
HH_01660,15,6,0
HH_01661,13,5,1
HH_01662,9,3,1
HH_01663,15,7,1
HH_01664,11,5,2
HH_01665,8,2,2
HH_01666,10,7,2
HH_01667,15,5,2
HH_01668,8,3,1
HH_01669,14,4,1
HH_01670,14,7,2
HH_01671,15,3,0
HH_01672,8,3,1
HH_01673,8,1,1
HH_01674,15,6,2
HH_01675,5,4,0
HH_01676,15,3,2
HH_01677,11,5,1
HH_01678,9,9,0
HH_01679,10,4,0
HH_01680,8,5,0
HH_01681,14,12,0
HH_01682,10,4,2
HH_01683,13,9,1
HH_01684,8,8,2
HH_01685,13,5,1
HH_01686,14,6,2
HH_01687,14,3,2
HH_01688,12,1,2
HH_01689,15,4,1
HH_01690,7,6,2
HH_01691,12,8,3
HH_01692,15,1,0
HH_01693,10,6,3
HH_01694,14,6,1
HH_01695,10,5,1
HH_01696,6,2,0
HH_01697,13,7,3
HH_01698,10,7,1
HH_01699,15,3,0
HH_01700,10,5,1
HH_01701,7,3,0
HH_01702,12,4,1
HH_01703,15,0,1
HH_01704,11,1,1
HH_01705,12,4,1
HH_01706,19,5,0
HH_01707,9,3,1
HH_01708,15,7,2
HH_01709,14,7,3
HH_01710,13,3,0
HH_01711,18,1,1
HH_01712,14,3,0
HH_01713,9,5,2
HH_01714,11,2,1
HH_01715,16,5,2
HH_01716,11,6,0
HH_01717,9,3,0
HH_01718,6,9,1
HH_01719,19,3,1
HH_01720,18,9,1
HH_01721,14,7,0
HH_01722,18,4,2
HH_01723,10,10,1
HH_01724,11,1,0
HH_01725,16,10,0
HH_01726,13,10,1
HH_01727,12,3,2
HH_01728,9,6,1
HH_01729,9,1,0
HH_01730,11,9,0
HH_01731,15,6,0
HH_01732,10,6,0
HH_01733,14,8,2
HH_01734,16,8,3
HH_01735,10,3,1
HH_01736,8,2,2
HH_01737,9,12,0
HH_01738,12,7,1
HH_01739,8,4,1
HH_01740,7,4,0
HH_01741,13,8,1
HH_01742,7,2,0
HH_01743,13,2,1
HH_01744,6,8,1
HH_01745,8,5,2
HH_01746,14,5,0
HH_01747,21,9,1
HH_01748,15,3,0
HH_01749,19,4,0
HH_01750,8,5,0
HH_01751,10,3,2
HH_01752,14,4,3
HH_01753,4,5,0
HH_01754,9,6,0
HH_01755,8,8,2
HH_01756,3,2,0
HH_01757,13,4,0
HH_01758,11,3,2
HH_01759,10,5,1
HH_01760,13,5,1
HH_01761,10,3,1
HH_01762,11,2,2
HH_01763,20,7,2
HH_01764,8,7,1
HH_01765,11,3,1
HH_01766,9,2,2
HH_01767,10,5,1
HH_01768,13,8,0
HH_01769,13,5,0
HH_01770,6,5,2
HH_01771,12,6,1
HH_01772,13,10,0
HH_01773,7,4,2
HH_01774,9,4,0
HH_01775,16,2,1
HH_01776,10,3,0
HH_01777,14,4,1
HH_01778,10,5,0
HH_01779,9,7,2
HH_01780,17,8,0
HH_01781,11,4,2
HH_01782,8,8,0
HH_01783,8,7,0
HH_01784,18,7,0
HH_01785,11,7,0
HH_01786,21,6,0
HH_01787,15,3,0
HH_01788,11,3,1
HH_01789,14,9,1
HH_01790,6,2,2
HH_01791,14,2,0
HH_01792,10,4,4
HH_01793,11,5,4
HH_01794,10,1,2
HH_01795,8,5,2
HH_01796,14,3,1
HH_01797,19,3,2
HH_01798,11,5,2
HH_01799,10,2,0
HH_01800,14,5,0
HH_01801,14,3,1
HH_01802,11,2,2
HH_01803,12,2,1
HH_01804,9,3,0
HH_01805,21,4,0
HH_01806,11,5,4
HH_01807,8,4,1
HH_01808,14,6,0
HH_01809,8,3,0
HH_01810,12,5,1
HH_01811,18,7,1
HH_01812,10,2,1
HH_01813,11,5,1
HH_01814,10,2,2
HH_01815,13,6,1
HH_01816,12,10,1
HH_01817,14,5,2
HH_01818,17,3,0
HH_01819,11,3,1
HH_01820,14,3,0
HH_01821,17,3,0
HH_01822,17,4,0
HH_01823,11,6,0
HH_01824,5,5,1
HH_01825,12,7,2
HH_01826,13,5,1
HH_01827,14,2,2
HH_01828,9,9,0
HH_01829,9,2,0
HH_01830,10,2,1
HH_01831,17,8,0
HH_01832,13,5,2
HH_01833,5,2,2
HH_01834,10,3,0
HH_01835,16,4,0
HH_01836,12,5,0
HH_01837,13,5,3
HH_01838,9,10,1
HH_01839,16,3,1
HH_01840,16,5,0
HH_01841,12,7,1
HH_01842,12,4,1
HH_01843,13,4,1
HH_01844,8,3,1
HH_01845,15,6,1
HH_01846,5,4,0
HH_01847,5,5,2
HH_01848,15,6,2
HH_01849,13,4,1
HH_01850,6,8,0
HH_01851,14,7,0
HH_01852,16,6,0
HH_01853,11,3,1
HH_01854,8,7,3
HH_01855,15,7,2
HH_01856,18,3,1
HH_01857,9,2,1
HH_01858,14,6,0
HH_01859,9,5,0
HH_01860,11,6,3
HH_01861,11,6,0
HH_01862,13,4,1
HH_01863,13,9,0
HH_01864,16,1,1
HH_01865,6,7,0
HH_01866,15,5,1
HH_01867,16,4,0
HH_01868,10,7,0
HH_01869,14,5,3
HH_01870,17,8,0
HH_01871,12,4,1
HH_01872,7,1,1
HH_01873,10,9,2
HH_01874,11,4,0
HH_01875,9,7,2
HH_01876,9,3,1
HH_01877,4,5,3
HH_01878,16,5,2
HH_01879,12,5,3
HH_01880,12,3,0
HH_01881,9,5,0
HH_01882,13,5,0
HH_01883,11,5,0
HH_01884,10,4,1
HH_01885,18,6,0
HH_01886,10,3,1
HH_01887,12,5,2
HH_01888,10,9,0
HH_01889,9,4,2
HH_01890,12,1,0
HH_01891,17,3,2
HH_01892,10,4,2
HH_01893,16,1,1
HH_01894,10,3,3
HH_01895,21,1,1
HH_01896,15,7,1
HH_01897,12,9,2
HH_01898,11,4,1
HH_01899,10,5,2
HH_01900,10,5,2
HH_01901,14,9,0
HH_01902,12,5,2
HH_01903,17,5,1
HH_01904,10,7,0
HH_01905,15,3,0
HH_01906,8,8,0
HH_01907,14,1,0
HH_01908,16,7,0
HH_01909,5,1,0
HH_01910,18,4,1
HH_01911,9,3,0
HH_01912,16,9,2
HH_01913,11,3,0
HH_01914,18,4,0
HH_01915,15,1,1
HH_01916,13,5,0
HH_01917,9,1,0
HH_01918,10,3,3
HH_01919,11,7,0
HH_01920,15,4,0
HH_01921,11,8,2
HH_01922,5,4,2
HH_01923,10,4,0
HH_01924,16,8,1
HH_01925,10,7,1
HH_01926,5,4,0
HH_01927,10,5,1
HH_01928,10,4,3
HH_01929,15,5,2
HH_01930,14,1,0
HH_01931,11,2,1
HH_01932,11,2,0
HH_01933,7,8,3
HH_01934,8,4,1
HH_01935,12,8,1
HH_01936,9,6,0
HH_01937,8,4,1
HH_01938,11,6,2
HH_01939,10,4,0
HH_01940,15,8,0
HH_01941,12,4,2
HH_01942,7,5,2
HH_01943,13,3,0
HH_01944,8,3,1
HH_01945,17,6,0
HH_01946,13,3,1
HH_01947,3,5,1
HH_01948,15,6,1
HH_01949,13,6,2
HH_01950,11,5,1
HH_01951,15,3,2
HH_01952,7,2,1
HH_01953,8,3,1
HH_01954,9,6,0
HH_01955,9,5,1
HH_01956,16,2,1
HH_01957,14,4,0
HH_01958,10,5,2
HH_01959,18,4,0
HH_01960,10,5,1
HH_01961,11,3,1
HH_01962,10,5,2
HH_01963,15,5,1
HH_01964,14,5,1
HH_01965,16,5,2
HH_01966,7,4,1
HH_01967,8,10,0
HH_01968,6,11,0
HH_01969,12,8,2
HH_01970,14,7,0
HH_01971,13,10,0
HH_01972,14,3,1
HH_01973,6,5,1
HH_01974,9,8,1
HH_01975,13,4,0
HH_01976,10,9,0
HH_01977,10,3,0
HH_01978,14,7,1
HH_01979,8,5,1
HH_01980,13,9,1
HH_01981,6,2,2
HH_01982,12,6,0
HH_01983,20,12,0
HH_01984,14,3,1
HH_01985,13,4,0
HH_01986,5,6,0
HH_01987,9,4,1
HH_01988,14,5,2
HH_01989,9,10,1
HH_01990,11,4,1
HH_01991,10,2,1
HH_01992,6,8,3
HH_01993,17,6,1
HH_01994,8,4,1
HH_01995,17,4,1
HH_01996,15,5,3
HH_01997,16,4,1
HH_01998,14,5,0
HH_01999,8,3,0
HH_02000,15,5,2
HH_02001,10,2,0
HH_02002,9,10,0
HH_02003,8,3,0
HH_02004,13,6,6
HH_02005,10,3,2
HH_02006,12,6,0
HH_02007,12,1,2
HH_02008,14,3,1
HH_02009,12,5,1
HH_02010,11,6,0
HH_02011,12,8,0
HH_02012,9,3,2
HH_02013,14,5,0
HH_02014,10,9,0
HH_02015,10,5,0
HH_02016,10,5,1
HH_02017,16,4,0
HH_02018,10,7,0
HH_02019,13,5,2
HH_02020,14,5,1
HH_02021,9,2,0
HH_02022,12,2,0
HH_02023,12,5,0
HH_02024,9,4,0
HH_02025,11,7,0
HH_02026,7,4,2
HH_02027,18,6,1
HH_02028,13,3,0
HH_02029,7,4,2
HH_02030,9,9,2
HH_02031,13,2,0
HH_02032,10,10,0
HH_02033,9,9,1
HH_02034,12,3,0
HH_02035,9,6,1
HH_02036,13,4,1
HH_02037,13,3,2
HH_02038,12,3,0
HH_02039,11,6,2
HH_02040,8,7,0
HH_02041,7,4,0
HH_02042,9,7,1
HH_02043,6,4,2
HH_02044,16,4,0
HH_02045,15,4,4
HH_02046,10,4,0
HH_02047,16,7,2
HH_02048,12,2,1
HH_02049,12,5,0
HH_02050,9,6,1
HH_02051,11,4,1
HH_02052,12,4,5
HH_02053,10,4,1
HH_02054,10,3,0
HH_02055,12,5,1
HH_02056,6,4,0
HH_02057,11,2,0
HH_02058,10,7,2
HH_02059,15,1,0
HH_02060,10,5,0
HH_02061,7,5,2
HH_02062,13,4,2
HH_02063,13,3,1
HH_02064,20,4,0
HH_02065,11,2,0
HH_02066,8,6,1
HH_02067,11,4,2
HH_02068,10,4,2
HH_02069,15,2,0
HH_02070,11,4,0
HH_02071,17,8,1
HH_02072,8,1,1
HH_02073,6,3,1
HH_02074,15,5,1
HH_02075,15,4,3
HH_02076,11,6,0
HH_02077,13,7,0
HH_02078,11,6,2
HH_02079,16,6,0
HH_02080,8,7,0
HH_02081,10,3,2
HH_02082,11,5,0
HH_02083,11,3,0
HH_02084,11,4,0
HH_02085,12,8,0
HH_02086,14,5,0
HH_02087,14,4,0
HH_02088,12,4,1
HH_02089,13,5,1
HH_02090,14,3,0
HH_02091,9,3,0
HH_02092,10,6,1
HH_02093,12,5,1
HH_02094,15,4,1
HH_02095,11,3,1
HH_02096,6,6,1
HH_02097,11,3,4
HH_02098,12,1,0
HH_02099,12,4,1
HH_02100,13,6,1
HH_02101,7,4,1
HH_02102,9,4,2
HH_02103,15,4,1
HH_02104,12,5,2
HH_02105,13,2,2
HH_02106,10,4,0
HH_02107,7,4,1
HH_02108,12,6,1
HH_02109,19,9,1
HH_02110,8,5,1
HH_02111,11,3,2
HH_02112,7,6,3
HH_02113,14,1,1
HH_02114,10,6,3
HH_02115,15,3,1
HH_02116,16,7,1
HH_02117,10,12,1
HH_02118,11,4,1
HH_02119,13,6,0
HH_02120,13,5,0
HH_02121,12,6,2
HH_02122,13,3,0
HH_02123,15,2,2
HH_02124,11,5,2
HH_02125,11,2,0
HH_02126,16,5,0
HH_02127,10,9,0
HH_02128,16,5,1
HH_02129,13,4,2
HH_02130,11,7,0
HH_02131,8,4,2
HH_02132,6,7,1
HH_02133,17,5,3
HH_02134,14,5,1
HH_02135,14,2,0
HH_02136,15,4,2
HH_02137,10,5,1
HH_02138,15,1,2
HH_02139,13,5,1
HH_02140,11,9,1
HH_02141,15,2,1
HH_02142,9,8,1
HH_02143,14,5,0
HH_02144,8,4,1
HH_02145,14,8,1
HH_02146,7,4,1
HH_02147,11,2,0
HH_02148,11,9,1
HH_02149,13,11,3
HH_02150,18,9,0
HH_02151,12,3,1
HH_02152,13,4,0
HH_02153,15,4,1
HH_02154,9,5,3
HH_02155,9,5,0
HH_02156,15,10,0
HH_02157,10,3,1
HH_02158,12,7,0
HH_02159,12,5,2
HH_02160,12,7,1
HH_02161,10,3,1
HH_02162,9,3,1
HH_02163,15,2,2
HH_02164,15,1,1
HH_02165,15,5,0
HH_02166,13,1,0
HH_02167,17,1,1
HH_02168,7,9,0
HH_02169,10,5,3
HH_02170,9,3,0
HH_02171,12,4,1
HH_02172,18,6,2
HH_02173,15,5,1
HH_02174,15,6,1
HH_02175,15,6,0
HH_02176,10,5,0
HH_02177,14,11,1
HH_02178,15,7,1
HH_02179,12,4,3
HH_02180,6,4,0
HH_02181,10,5,0
HH_02182,9,5,0
HH_02183,12,3,2
HH_02184,19,2,0
HH_02185,13,6,0
HH_02186,11,2,2
HH_02187,10,8,3
HH_02188,8,10,1
HH_02189,6,4,0
HH_02190,14,6,3
HH_02191,7,4,1
HH_02192,11,5,1
HH_02193,9,0,1
HH_02194,11,4,2
HH_02195,19,4,1
HH_02196,10,6,1
HH_02197,8,4,0
HH_02198,7,5,0
HH_02199,15,6,0
HH_02200,10,7,0
HH_02201,17,2,0
HH_02202,12,8,1
HH_02203,12,2,0
HH_02204,15,5,1
HH_02205,17,4,2
HH_02206,10,5,1
HH_02207,13,11,0
HH_02208,15,4,0
HH_02209,11,6,0
HH_02210,9,6,0
HH_02211,11,3,1
HH_02212,16,4,0
HH_02213,14,5,0
HH_02214,17,2,1
HH_02215,12,1,3
HH_02216,11,5,0
HH_02217,15,6,0
HH_02218,10,6,1
HH_02219,13,6,0
HH_02220,17,5,2
HH_02221,14,3,0
HH_02222,12,3,2
HH_02223,8,3,0
HH_02224,24,3,2
HH_02225,11,2,0
HH_02226,10,7,3
HH_02227,9,3,0
HH_02228,9,4,2
HH_02229,16,3,2
HH_02230,10,7,2
HH_02231,20,7,1
HH_02232,13,7,1
HH_02233,11,5,1
HH_02234,13,0,1
HH_02235,16,2,2
HH_02236,13,2,2
HH_02237,7,1,1
HH_02238,13,3,0
HH_02239,6,4,0
HH_02240,16,6,1
HH_02241,12,7,3
HH_02242,9,3,1
HH_02243,16,9,0
HH_02244,9,2,1
HH_02245,15,8,0
HH_02246,15,3,2
HH_02247,10,2,0
HH_02248,13,6,0
HH_02249,6,2,0
HH_02250,16,5,0
HH_02251,9,5,1
HH_02252,9,5,4
HH_02253,6,7,0
HH_02254,13,10,2
HH_02255,15,4,1
HH_02256,14,5,1
HH_02257,8,5,0
HH_02258,13,2,1
HH_02259,19,7,1
HH_02260,12,8,2
HH_02261,20,10,1
HH_02262,12,2,0
HH_02263,21,5,2
HH_02264,18,5,1
HH_02265,18,5,0
HH_02266,13,2,0
HH_02267,11,1,1
HH_02268,16,4,1
HH_02269,12,6,1
HH_02270,17,4,3
HH_02271,11,5,0
HH_02272,14,5,3
HH_02273,13,7,1
HH_02274,12,5,0
HH_02275,14,7,0
HH_02276,10,5,0
HH_02277,14,7,1
HH_02278,15,4,0
HH_02279,8,6,0
HH_02280,17,2,1
HH_02281,13,3,0
HH_02282,9,8,1
HH_02283,25,5,1
HH_02284,8,11,2
HH_02285,9,3,1
HH_02286,14,6,3
HH_02287,9,2,2
HH_02288,8,3,2
HH_02289,11,5,0
HH_02290,13,5,1
HH_02291,12,4,1
HH_02292,7,2,1
HH_02293,11,2,0
HH_02294,8,3,1
HH_02295,10,6,1
HH_02296,11,6,1
HH_02297,6,3,2
HH_02298,10,5,1
HH_02299,20,4,1
HH_02300,14,5,0
HH_02301,17,8,0
HH_02302,10,6,0
HH_02303,18,6,1
HH_02304,12,6,0
HH_02305,14,3,1
HH_02306,9,5,3
HH_02307,12,7,0
HH_02308,11,3,1
HH_02309,10,6,0
HH_02310,14,3,0
HH_02311,15,9,0
HH_02312,8,4,1
HH_02313,12,1,0
HH_02314,8,2,2
HH_02315,7,6,0
HH_02316,11,3,1
HH_02317,11,3,0
HH_02318,16,13,0
HH_02319,13,4,2
HH_02320,18,6,1
HH_02321,8,9,4
HH_02322,12,7,0
