"age;""job"";""marital"";""education"";""default"";""housing"";""loan"";""contact"";""month"";""day_of_week"";""duration"";""campaign"";""pdays"";""previous"";""poutcome"";""emp.var.rate"";""cons.price.idx"";""cons.conf.idx"";""euribor3m"";""nr.employed"";""y""",household_id
"42;""blue-collar"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""may"";""mon"";528;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00145
"42;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";541;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00146
"35;""admin."";""single"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";338;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00147
"40;""admin."";""married"";""university.degree"";""unknown"";""yes"";""no"";""telephone"";""may"";""mon"";163;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00148
"51;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";87;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00149
"60;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";301;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00150
"56;""entrepreneur"";""married"";""unknown"";""unknown"";""yes"";""no"";""telephone"";""may"";""mon"";46;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00151
"39;""services"";""divorced"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""may"";""mon"";52;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00152
"56;""entrepreneur"";""married"";""unknown"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";204;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00153
"40;""blue-collar"";""married"";""unknown"";""no"";""yes"";""yes"";""telephone"";""may"";""mon"";155;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00154
"36;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""yes"";""telephone"";""may"";""mon"";98;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00155
"51;""blue-collar"";""married"";""unknown"";""unknown"";""yes"";""no"";""telephone"";""may"";""mon"";71;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00156
"51;""blue-collar"";""married"";""unknown"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";243;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00157
"43;""technician"";""single"";""professional.course"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";186;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00158
"59;""services"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""mon"";579;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00159
"24;""management"";""single"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";165;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00160
"37;""blue-collar"";""single"";""basic.9y"";""unknown"";""yes"";""yes"";""telephone"";""may"";""mon"";163;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00161
"40;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";46;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00162
"42;""blue-collar"";""married"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";559;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00163
"39;""services"";""divorced"";""high.school"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";2033;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00164
"37;""entrepreneur"";""married"";""basic.6y"";""no"";""no"";""no"";""telephone"";""may"";""mon"";85;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00165
"38;""services"";""married"";""high.school"";""no"";""yes"";""yes"";""telephone"";""may"";""mon"";506;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00166
"56;""admin."";""divorced"";""unknown"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";114;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00167
"40;""blue-collar"";""married"";""unknown"";""no"";""no"";""no"";""telephone"";""may"";""mon"";114;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00168
"54;""management"";""divorced"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";843;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00169
"43;""blue-collar"";""married"";""high.school"";""unknown"";""no"";""yes"";""telephone"";""may"";""mon"";181;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00170
"36;""services"";""married"";""high.school"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";427;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00171
"45;""technician"";""married"";""university.degree"";""no"";""yes"";""yes"";""telephone"";""may"";""mon"";292;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00172
"42;""admin."";""single"";""university.degree"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";192;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00173
"43;""services"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""mon"";93;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00174
"46;""management"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""may"";""mon"";128;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00175
"44;""services"";""married"";""high.school"";""no"";""yes"";""yes"";""telephone"";""may"";""mon"";107;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00176
"51;""admin."";""single"";""basic.6y"";""no"";""no"";""no"";""telephone"";""may"";""mon"";303;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00177
"28;""services"";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";81;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00178
"37;""blue-collar"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""may"";""mon"";270;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00179
"34;""technician"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""mon"";228;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00180
"46;""blue-collar"";""married"";""basic.6y"";""unknown"";""yes"";""no"";""telephone"";""may"";""mon"";240;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00181
"42;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""yes"";""telephone"";""may"";""mon"";673;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""yes""",HH_00182
"36;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";233;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00183
"54;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";102;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00184
"57;""management"";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""may"";""mon"";461;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00185
"51;""technician"";""married"";""basic.6y"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";250;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00186
"54;""retired"";""married"";""high.school"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";130;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00187
"49;""blue-collar"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";252;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00188
"34;""admin."";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";138;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00189
"41;""technician"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""may"";""mon"";412;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00190
"38;""blue-collar"";""single"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";179;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00191
"45;""management"";""divorced"";""university.degree"";""no"";""no"";""no"";""telephone"";""may"";""mon"";19;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00192
"42;""technician"";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""may"";""mon"";228;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00193
"34;""blue-collar"";""single"";""basic.9y"";""unknown"";""yes"";""no"";""telephone"";""may"";""mon"";55;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00194
"48;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";717;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00195
"37;""admin."";""married"";""high.school"";""unknown"";""yes"";""no"";""telephone"";""may"";""mon"";313;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00196
"34;""blue-collar"";""single"";""basic.9y"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";289;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00197
"40;""admin."";""married"";""basic.9y"";""unknown"";""yes"";""no"";""telephone"";""may"";""mon"";683;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00198
"43;""blue-collar"";""married"";""basic.6y"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";1077;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00199
"33;""services"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""mon"";146;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00200
"32;""services"";""single"";""basic.6y"";""no"";""no"";""no"";""telephone"";""may"";""mon"";167;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00201
"39;""blue-collar"";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";356;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00202
"43;""admin."";""married"";""unknown"";""no"";""no"";""no"";""telephone"";""may"";""mon"";277;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00203
"44;""blue-collar"";""married"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";172;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00204
"35;""student"";""single"";""university.degree"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";218;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00205
"35;""student"";""single"";""university.degree"";""unknown"";""yes"";""yes"";""telephone"";""may"";""mon"";217;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00206
"35;""unemployed"";""married"";""professional.course"";""no"";""no"";""no"";""telephone"";""may"";""mon"";67;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00207
"36;""services"";""single"";""basic.4y"";""no"";""no"";""no"";""telephone"";""may"";""mon"";291;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00208
"35;""student"";""single"";""university.degree"";""unknown"";""yes"";""no"";""telephone"";""may"";""mon"";248;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00209
"36;""student"";""single"";""basic.9y"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";256;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00210
"55;""housemaid"";""divorced"";""university.degree"";""no"";""no"";""no"";""telephone"";""may"";""mon"";286;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00211
"59;""admin."";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""may"";""mon"";477;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00212
"57;""retired"";""married"";""unknown"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";611;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00213
"39;""blue-collar"";""married"";""professional.course"";""unknown"";""yes"";""no"";""telephone"";""may"";""mon"";471;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00214
"39;""housemaid"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""may"";""mon"";381;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00215
"30;""blue-collar"";""single"";""unknown"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";251;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00216
"30;""blue-collar"";""single"";""unknown"";""no"";""yes"";""yes"";""telephone"";""may"";""mon"";408;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00217
"50;""housemaid"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";287;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00218
"40;""services"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""mon"";322;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00219
"35;""admin."";""married"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";216;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00220
"43;""technician"";""married"";""unknown"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";366;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00221
"36;""services"";""single"";""basic.6y"";""unknown"";""yes"";""no"";""telephone"";""may"";""mon"";210;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00222
"46;""technician"";""married"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""may"";""mon"";288;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00223
"40;""technician"";""married"";""basic.9y"";""no"";""no"";""no"";""telephone"";""may"";""mon"";168;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00224
"58;""retired"";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""may"";""mon"";132;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00225
"42;""technician"";""married"";""university.degree"";""no"";""no"";""no"";""telephone"";""may"";""mon"";64;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00226
"35;""admin."";""single"";""university.degree"";""no"";""no"";""no"";""telephone"";""may"";""mon"";209;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00227
"43;""retired"";""married"";""basic.4y"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";410;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00228
"45;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""yes"";""telephone"";""may"";""mon"";177;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00229
"39;""admin."";""married"";""professional.course"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";580;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00230
"50;""services"";""divorced"";""professional.course"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";165;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00231
"32;""management"";""divorced"";""basic.4y"";""unknown"";""yes"";""no"";""telephone"";""may"";""mon"";127;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00232
"39;""admin."";""married"";""high.school"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";357;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00233
"52;""self-employed"";""married"";""university.degree"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";175;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00234
"44;""admin."";""married"";""professional.course"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";300;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00235
"56;""blue-collar"";""married"";""basic.4y"";""no"";""no"";""no"";""telephone"";""may"";""mon"";136;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00236
"48;""admin."";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""mon"";125;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00237
"33;""services"";""married"";""high.school"";""unknown"";""no"";""yes"";""telephone"";""may"";""mon"";189;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00238
"43;""management"";""married"";""university.degree"";""unknown"";""no"";""yes"";""telephone"";""may"";""mon"";213;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00239
"57;""retired"";""married"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""mon"";238;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00240
"36;""technician"";""single"";""professional.course"";""no"";""no"";""no"";""telephone"";""may"";""mon"";124;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00241
"34;""management"";""married"";""university.degree"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";18;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00242
"34;""services"";""single"";""basic.9y"";""no"";""no"";""no"";""telephone"";""may"";""mon"";730;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00243
"30;""technician"";""married"";""university.degree"";""unknown"";""no"";""no"";""telephone"";""may"";""mon"";40;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00244
"33;""services"";""divorced"";""unknown"";""no"";""no"";""no"";""telephone"";""may"";""mon"";181;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00245
"32;""technician"";""single"";""professional.course"";""no"";""no"";""no"";""telephone"";""may"";""mon"";79;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00246
"36;""technician"";""single"";""high.school"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";142;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00247
"36;""blue-collar"";""single"";""high.school"";""no"";""no"";""yes"";""telephone"";""may"";""mon"";389;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00248
"33;""services"";""single"";""high.school"";""no"";""no"";""no"";""telephone"";""may"";""mon"";702;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00249
"40;""technician"";""divorced"";""professional.course"";""no"";""no"";""no"";""telephone"";""may"";""mon"";151;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00250
"41;""blue-collar"";""married"";""basic.4y"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";211;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00251
"51;""services"";""married"";""basic.6y"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";117;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00252
"36;""technician"";""married"";""professional.course"";""no"";""yes"";""no"";""telephone"";""may"";""mon"";232;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00253
"28;""services"";""married"";""unknown"";""no"";""no"";""no"";""telephone"";""may"";""mon"";408;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00254
"53;""services"";""married"";""high.school"";""no"";""yes"";""yes"";""telephone"";""may"";""mon"";370;3;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00255
"58;""blue-collar"";""married"";""basic.9y"";""unknown"";""yes"";""no"";""telephone"";""may"";""mon"";179;2;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00256
"45;""management"";""married"";""basic.9y"";""no"";""no"";""yes"";""telephone"";""may"";""mon"";46;1;999;0;""nonexistent"";1.1;93.994;-36.4;4.857;5191;""no""",HH_00257
